country_txt,alpha_3_code,iyear,latitude,longitude,DistributionAddress,num_killed,num_attacked,csn_adults,csn_seniors
Africa Redemption Alliance,84952,2013,40.835437,-73.912043,1299 College Avenue,44215,18701,19681,5833
Africa Redemption Alliance,84952,2014,40.835437,-73.912043,1299 College Avenue,51298,19585,24985,6728
Africa Redemption Alliance,84952,2015,40.835437,-73.912043,1299 College Avenue,53730,20490,25730,7510
Africa Redemption Alliance,84952,2016,40.835437,-73.912043,1299 College Avenue,57100,21460,26310,9330
Africa Redemption Alliance,84952,2017,40.835437,-73.912043,1299 College Avenue,6200,2100,2700,1400
"Southside United H.D.F.C., Inc. - Los Sures",83174,2005,40.7124055,-73.9616096,145 SOUTH 3RD STREET,1480,578,804,98
"Southside United H.D.F.C., Inc. - Los Sures",83174,2006,40.7124055,-73.9616096,145 SOUTH 3RD STREET,7644,2853,4161,630
"Southside United H.D.F.C., Inc. - Los Sures",83174,2007,40.7124055,-73.9616096,145 SOUTH 3RD STREET,8121,2923,4409,789
"Southside United H.D.F.C., Inc. - Los Sures",83174,2008,40.7124055,-73.9616096,145 SOUTH 3RD STREET,9080,3370,4926,784
"Southside United H.D.F.C., Inc. - Los Sures",83174,2009,40.7124055,-73.9616096,145 SOUTH 3RD STREET,12423,4496,7048,879
"Southside United H.D.F.C., Inc. - Los Sures",83174,2010,40.7124055,-73.9616096,145 SOUTH 3RD STREET,15863,5565,9057,1241
"Southside United H.D.F.C., Inc. - Los Sures",83174,2011,40.7124055,-73.9616096,145 SOUTH 3RD STREET,18565,6325,10210,2030
"Southside United H.D.F.C., Inc. - Los Sures",83174,2012,40.7124055,-73.9616096,145 SOUTH 3RD STREET,16915,5547,9079,2289
"Southside United H.D.F.C., Inc. - Los Sures",83174,2013,40.7124055,-73.9616096,145 SOUTH 3RD STREET,16493,5237,8893,2363
"Southside United H.D.F.C., Inc. - Los Sures",83174,2014,40.7124055,-73.9616096,145 SOUTH 3RD STREET,18762,5815,10346,2601
"Southside United H.D.F.C., Inc. - Los Sures",83174,2015,40.7124055,-73.9616096,145 SOUTH 3RD STREET,18331,5557,10134,2640
"Southside United H.D.F.C., Inc. - Los Sures",83174,2016,40.7124055,-73.9616096,145 SOUTH 3RD STREET,70535,22671,34933,12931
"Southside United H.D.F.C., Inc. - Los Sures",83174,2017,40.7124055,-73.9616096,145 SOUTH 3RD STREET,27992,8601,10240,9151
Neighborhood Initiatives Development Corporation/ Allerton Neighborhood Food Pantry,84897,2005,40.863687,-73.869079,2508 Barker Avenue,3173,990,1511,672
Neighborhood Initiatives Development Corporation/ Allerton Neighborhood Food Pantry,84897,2006,40.863687,-73.869079,2508 Barker Avenue,7795,2794,3046,1955
Neighborhood Initiatives Development Corporation/ Allerton Neighborhood Food Pantry,84897,2007,40.863687,-73.869079,2508 Barker Avenue,10619,3711,4963,1945
Neighborhood Initiatives Development Corporation/ Allerton Neighborhood Food Pantry,84897,2008,40.863687,-73.869079,2508 Barker Avenue,3974,1523,1681,770
Morrisania Revitalization Corp Inc.,84953,2005,40.825512,-73.907017,576 East 165th Street,488,90,303,95
Morrisania Revitalization Corp Inc.,84953,2006,40.825512,-73.907017,576 East 165th Street,1509,305,838,366
Morrisania Revitalization Corp Inc.,84953,2007,40.825512,-73.907017,576 East 165th Street,5787,1677,2525,1585
Morrisania Revitalization Corp Inc.,84953,2008,40.825512,-73.907017,576 East 165th Street,4359,1412,2320,627
Morrisania Revitalization Corp Inc.,84953,2009,40.825512,-73.907017,576 East 165th Street,22264,9699,10925,1640
Morrisania Revitalization Corp Inc.,84953,2010,40.825512,-73.907017,576 East 165th Street,25522,10700,13031,1791
Morrisania Revitalization Corp Inc.,84953,2011,40.825512,-73.907017,576 East 165th Street,32680,13117,14977,4586
Morrisania Revitalization Corp Inc.,84953,2012,40.825512,-73.907017,576 East 165th Street,33001,13382,14326,5293
Morrisania Revitalization Corp Inc.,84953,2013,40.825512,-73.907017,576 East 165th Street,37269,13895,16620,6754
Morrisania Revitalization Corp Inc.,84953,2014,40.825512,-73.907017,576 East 165th Street,36127,13958,15430,6739
Morrisania Revitalization Corp Inc.,84953,2015,40.825512,-73.907017,576 East 165th Street,36157,13125,16668,6364
Morrisania Revitalization Corp Inc.,84953,2016,40.825512,-73.907017,576 East 165th Street,47706,15876,21363,10467
Morrisania Revitalization Corp Inc.,84953,2017,40.825512,-73.907017,576 East 165th Street,39334,14612,17100,7622
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2005,40.769518,-73.955499,351 East 74th St.,555,0,485,70
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2006,40.769518,-73.955499,351 East 74th St.,1129,14,844,271
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2007,40.769518,-73.955499,351 East 74th St.,1305,71,1047,187
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2008,40.769518,-73.955499,351 East 74th St.,1472,133,1220,119
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2009,40.769518,-73.955499,351 East 74th St.,2410,311,1970,129
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2010,40.769518,-73.955499,351 East 74th St.,3000,655,2115,230
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2011,40.769518,-73.955499,351 East 74th St.,4243,1015,2888,340
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2012,40.769518,-73.955499,351 East 74th St.,2988,141,2196,651
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2013,40.769518,-73.955499,351 East 74th St.,7448,1766,4785,897
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2014,40.769518,-73.955499,351 East 74th St.,9908,2990,6064,854
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2015,40.769518,-73.955499,351 East 74th St.,10064,2874,6138,1052
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2016,40.769518,-73.955499,351 East 74th St.,8852,2325,5545,982
Jan Hus Presbyterian Church/Homeless Outreach and Advocacy Program,84540,2017,40.769518,-73.955499,351 East 74th St.,8442,2709,4157,1576
Mt. Zion Church of God 7th Day,84949,2005,40.652201,-73.942667,203 East 37th Street,484,138,331,15
Mt. Zion Church of God 7th Day,84949,2006,40.652201,-73.942667,203 East 37th Street,2841,1199,1561,81
Mt. Zion Church of God 7th Day,84949,2007,40.652201,-73.942667,203 East 37th Street,2301,1068,1188,45
Mt. Zion Church of God 7th Day,84949,2008,40.652201,-73.942667,203 East 37th Street,3766,1515,2001,250
Mt. Zion Church of God 7th Day,84949,2009,40.652201,-73.942667,203 East 37th Street,2390,814,1280,296
Mt. Zion Church of God 7th Day,84949,2010,40.652201,-73.942667,203 East 37th Street,2003,595,1199,209
Mt. Zion Church of God 7th Day,84949,2011,40.652201,-73.942667,203 East 37th Street,2463,755,1438,270
Mt. Zion Church of God 7th Day,84949,2012,40.652201,-73.942667,203 East 37th Street,2629,832,1393,404
Mt. Zion Church of God 7th Day,84949,2013,40.652201,-73.942667,203 East 37th Street,3166,1067,1669,430
Mt. Zion Church of God 7th Day,84949,2014,40.652201,-73.942667,203 East 37th Street,2710,883,1413,414
Mt. Zion Church of God 7th Day,84949,2015,40.652201,-73.942667,203 East 37th Street,3065,907,1661,497
Mt. Zion Church of God 7th Day,84949,2016,40.652201,-73.942667,203 East 37th Street,2900,938,1520,442
Mt. Zion Church of God 7th Day,84949,2017,40.652201,-73.942667,203 East 37th Street,2590,590,1706,294
Citymeals On Wheels-Selfhelp Maspeth Senior Center,84635,2005,40.72724,-73.893719,69-61 Grand Avenue,2641,0,0,2641
Citymeals On Wheels-Selfhelp Maspeth Senior Center,84635,2006,40.72724,-73.893719,69-61 Grand Avenue,2636,0,0,2636
Citymeals On Wheels-Selfhelp Maspeth Senior Center,84635,2007,40.72724,-73.893719,69-61 Grand Avenue,32252,0,0,32252
Citymeals On Wheels-Selfhelp Maspeth Senior Center,84635,2008,40.72724,-73.893719,69-61 Grand Avenue,6889,0,16,6873
Cab Heights Center For Seniors,87232,2005,40.851848,-73.917103,200 West Tremont Avenue,11174,0,0,11174
Cab Heights Center For Seniors,87232,2006,40.851848,-73.917103,200 West Tremont Avenue,27882,0,0,27882
Cab Heights Center For Seniors,87232,2007,40.851848,-73.917103,200 West Tremont Avenue,26537,0,0,26537
Cab Heights Center For Seniors,87232,2008,40.851848,-73.917103,200 West Tremont Avenue,28309,0,0,28309
Cab Heights Center For Seniors,87232,2009,40.851848,-73.917103,200 West Tremont Avenue,27365,0,0,27365
Cab Heights Center For Seniors,87232,2010,40.851848,-73.917103,200 West Tremont Avenue,27393,0,0,27393
Cab Heights Center For Seniors,87232,2011,40.851848,-73.917103,200 West Tremont Avenue,28201,0,0,28201
Cab Heights Center For Seniors,87232,2012,40.851848,-73.917103,200 West Tremont Avenue,27700,0,2,27698
Cab Heights Center For Seniors,87232,2013,40.851848,-73.917103,200 West Tremont Avenue,26282,0,0,26282
Cab Heights Center For Seniors,87232,2014,40.851848,-73.917103,200 West Tremont Avenue,19982,335,290,19357
Cab Heights Center For Seniors,87232,2015,40.851848,-73.917103,200 West Tremont Avenue,21177,45,30,21102
Cab Heights Center For Seniors,87232,2016,40.851848,-73.917103,200 West Tremont Avenue,18819,0,0,18819
Lutheran Family And Community Service/St. Johns House,84330,2005,40.830357,-73.907162,1182-84 Washington Avenue,682,118,328,236
Volunteers Of America-University Family Residence,84816,2005,40.834366,-73.930683,1041 University Avenue,49,25,24,0
Volunteers Of America-University Family Residence,84816,2006,40.834366,-73.930683,1041 University Avenue,161,83,78,0
Volunteers Of America-University Family Residence,84816,2007,40.834366,-73.930683,1041 University Avenue,137,77,60,0
Volunteers Of America-University Family Residence,84816,2008,40.834366,-73.930683,1041 University Avenue,100,63,37,0
Volunteers Of America-University Family Residence,84816,2009,40.834366,-73.930683,1041 University Avenue,336,175,149,12
Volunteers Of America-University Family Residence,84816,2010,40.834366,-73.930683,1041 University Avenue,821,495,325,1
Volunteers Of America-University Family Residence,84816,2011,40.834366,-73.930683,1041 University Avenue,562,343,219,0
Volunteers Of America-University Family Residence,84816,2012,40.834366,-73.930683,1041 University Avenue,415,236,179,0
Volunteers Of America-University Family Residence,84816,2013,40.834366,-73.930683,1041 University Avenue,303,177,126,0
Volunteers Of America-University Family Residence,84816,2014,40.834366,-73.930683,1041 University Avenue,270,147,123,0
Volunteers Of America-University Family Residence,84816,2015,40.834366,-73.930683,1041 University Avenue,295,166,129,0
Volunteers Of America-University Family Residence,84816,2016,40.834366,-73.930683,1041 University Avenue,20,12,8,0
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2005,40.7695575,-73.9555091,351 East 74th St.,1405,0,1230,175
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2006,40.7695575,-73.9555091,351 East 74th St.,3665,0,2918,747
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2007,40.7695575,-73.9555091,351 East 74th St.,3217,0,2735,482
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2008,40.7695575,-73.9555091,351 East 74th St.,3583,1,3035,547
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2009,40.7695575,-73.9555091,351 East 74th St.,5101,2,4037,1062
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2010,40.7695575,-73.9555091,351 East 74th St.,3901,4,3020,877
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2011,40.7695575,-73.9555091,351 East 74th St.,3939,12,3670,257
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2012,40.7695575,-73.9555091,351 East 74th St.,3455,10,3038,407
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2013,40.7695575,-73.9555091,351 East 74th St.,3525,0,3099,426
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2014,40.7695575,-73.9555091,351 East 74th St.,3810,1,3419,390
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2015,40.7695575,-73.9555091,351 East 74th St.,5590,58,4341,1191
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2016,40.7695575,-73.9555091,351 East 74th St.,5981,19,4156,1806
Jan Hus Presbyterian Church/ Homeless Outreach and Advocacy Program,81622,2017,40.7695575,-73.9555091,351 East 74th St.,5268,15,3748,1505
Salt & Sea Mission Church,81565,2005,40.5765326,-73.9835183,1530 Mermaid Avenue,3979,1339,2220,420
"Urban Pathways, Inc./Open Door Drop In Center",84890,2005,40.757933,-73.993204,402 West 41 Street,62166,0,61355,811
"Urban Pathways, Inc./Open Door Drop In Center",84890,2006,40.757933,-73.993204,402 West 41 Street,113429,0,111560,1869
"Urban Pathways, Inc./Open Door Drop In Center",84890,2007,40.757933,-73.993204,402 West 41 Street,117014,0,115177,1837
"Urban Pathways, Inc./Open Door Drop In Center",84890,2008,40.757933,-73.993204,402 West 41 Street,10814,0,10639,175
"Urban Pathways, Inc./Open Door Drop In Center",84890,2009,40.757933,-73.993204,402 West 41 Street,24869,0,23809,1060
New Covenant Temple,80671,2005,40.8278289,-73.9452518,1805 Amsterdam Avenue,1156,473,363,320
The Arab-American Family Support,84807,2005,40.688972,-73.992966,150 Court Street,468,420,48,0
The Arab-American Family Support,84807,2006,40.688972,-73.992966,150 Court Street,1573,1500,73,0
The Arab-American Family Support,84807,2007,40.688972,-73.992966,150 Court Street,895,870,25,0
The Arab-American Family Support,84807,2008,40.688972,-73.992966,150 Court Street,4362,4362,0,0
The Arab-American Family Support,84807,2009,40.688972,-73.992966,150 Court Street,3687,3687,0,0
The Arab-American Family Support,84807,2010,40.688972,-73.992966,150 Court Street,960,960,0,0
The Arab-American Family Support,84807,2011,40.688972,-73.992966,150 Court Street,0,0,0,0
Citymeals On Wheels-Community Lounge Luncheon Club,84677,2005,40.738438,-73.984003,155 East 22nd Street,4752,0,0,4752
Citymeals On Wheels-Community Lounge Luncheon Club,84677,2007,40.738438,-73.984003,155 East 22nd Street,6781,0,0,6781
Citymeals On Wheels-Community Lounge Luncheon Club,84677,2009,40.738438,-73.984003,155 East 22nd Street,2094,0,0,2094
Harmony House - Volunteers Of America,84818,2005,40.742653,-73.998464,226 West 20 Street,4895,0,4895,0
Harmony House - Volunteers Of America,84818,2006,40.742653,-73.998464,226 West 20 Street,3316,0,3316,0
Harmony House - Volunteers Of America,84818,2007,40.742653,-73.998464,226 West 20 Street,10312,0,9072,1240
Harmony House - Volunteers Of America,84818,2008,40.742653,-73.998464,226 West 20 Street,11845,0,11845,0
Harmony House - Volunteers Of America,84818,2009,40.742653,-73.998464,226 West 20 Street,13060,0,13060,0
Harmony House - Volunteers Of America,84818,2010,40.742653,-73.998464,226 West 20 Street,4800,0,4800,0
Harmony House - Volunteers Of America,84818,2011,40.742653,-73.998464,226 West 20 Street,8950,0,8950,0
Harmony House - Volunteers Of America,84818,2012,40.742653,-73.998464,226 West 20 Street,2972,0,2972,0
Stuyvesant Gardens Senior Center,80409,2005,40.6882759,-73.9303476,150 Malcolm X Boulevard,3475,1907,1348,220
Dawning Village Daycare Center,84934,2005,40.79057,-73.938002,2090 First Avenue,4403,4028,375,0
Dawning Village Daycare Center,84934,2006,40.79057,-73.938002,2090 First Avenue,2815,2555,260,0
Dawning Village Daycare Center,84933,2005,40.79057,-73.938002,2090 First Avenue,17316,15059,2257,0
Dawning Village Daycare Center,84933,2006,40.79057,-73.938002,2090 First Avenue,14131,12475,1656,0
Dawning Village Daycare Center,84933,2007,40.79057,-73.938002,2090 First Avenue,1157,928,229,0
Dawning Village Daycare Center,84933,2009,40.79057,-73.938002,2090 First Avenue,40293,40293,0,0
Dawning Village Daycare Center,84933,2010,40.79057,-73.938002,2090 First Avenue,24924,24924,0,0
Transitional Services/Opportunities Self Help Center,84754,2005,40.702445,-73.80781,90-27 Sutphin Boulevard,299,7,292,0
Transitional Services/Opportunities Self Help Center,84754,2006,40.702445,-73.80781,90-27 Sutphin Boulevard,603,24,579,0
Transitional Services/Opportunities Self Help Center,84754,2007,40.702445,-73.80781,90-27 Sutphin Boulevard,443,5,438,0
Transitional Services/Opportunities Self Help Center,84754,2008,40.702445,-73.80781,90-27 Sutphin Boulevard,436,3,433,0
Transitional Services/Opportunities Self Help Center,84754,2009,40.702445,-73.80781,90-27 Sutphin Boulevard,381,2,379,0
Transitional Services/Opportunities Self Help Center,84754,2010,40.702445,-73.80781,90-27 Sutphin Boulevard,332,20,312,0
Transitional Services/Opportunities Self Help Center,84754,2011,40.702445,-73.80781,90-27 Sutphin Boulevard,619,0,619,0
Transitional Services/Opportunities Self Help Center,84754,2012,40.702445,-73.80781,90-27 Sutphin Boulevard,700,0,700,0
Transitional Services/Opportunities Self Help Center,84754,2013,40.702445,-73.80781,90-27 Sutphin Boulevard,281,0,281,0
Transitional Services/Opportunities Self Help Center,84754,2014,40.702445,-73.80781,90-27 Sutphin Boulevard,234,35,199,0
Transitional Services/Opportunities Self Help Center,84754,2015,40.702445,-73.80781,90-27 Sutphin Boulevard,34,15,19,0
Institute Of Puerto Rican Hispanic Elderly,87106,2005,40.792149,-73.940354,312 East 109th Street,31995,18600,13395,0
Wayside Macdonough Residence,84878,2005,40.684442,-73.915489,771-775 MacDonough Street,147,85,62,0
Wayside Macdonough Residence,84878,2006,40.684442,-73.915489,771-775 MacDonough Street,587,315,272,0
Wayside Macdonough Residence,84878,2007,40.684442,-73.915489,771-775 MacDonough Street,611,326,285,0
Wayside Macdonough Residence,84878,2008,40.684442,-73.915489,771-775 MacDonough Street,623,267,298,58
Wayside Macdonough Residence,84878,2009,40.684442,-73.915489,771-775 MacDonough Street,552,281,271,0
Wayside Macdonough Residence,84878,2010,40.684442,-73.915489,771-775 MacDonough Street,463,252,211,0
Wayside Macdonough Residence,84878,2011,40.684442,-73.915489,771-775 MacDonough Street,598,311,287,0
Wayside Macdonough Residence,84878,2012,40.684442,-73.915489,771-775 MacDonough Street,540,313,227,0
Wayside Macdonough Residence,84878,2013,40.684442,-73.915489,771-775 MacDonough Street,601,344,257,0
Wayside Macdonough Residence,84878,2014,40.684442,-73.915489,771-775 MacDonough Street,149,80,69,0
Traveler's Aid-Times Square,83367,2005,40.755525,-73.986917,"1451 Broadway, 2nd Floor",1038,371,585,82
Traveler's Aid-Times Square,83367,2006,40.755525,-73.986917,"1451 Broadway, 2nd Floor",583,214,321,48
Traveler's Aid-Times Square,83367,2007,40.755525,-73.986917,"1451 Broadway, 2nd Floor",503,185,227,91
Traveler's Aid-Times Square,83367,2012,40.755525,-73.986917,"1451 Broadway, 2nd Floor",900,300,400,200
Traveler's Aid-Times Square,83367,2014,40.755525,-73.986917,"1451 Broadway, 2nd Floor",1807,563,1075,169
Cheyrock Food From Heaven,82304,2005,40.5750884,-73.9869054,2007 Surf Avenue,1044,273,382,389
BASICS,87412,2005,40.826907,-73.906947,1064 Franklin Avenue,11685,0,11685,0
BASICS,87412,2006,40.826907,-73.906947,1064 Franklin Avenue,43800,0,43800,0
BASICS,87412,2007,40.826907,-73.906947,1064 Franklin Avenue,33025,0,33025,0
BASICS,87412,2008,40.826907,-73.906947,1064 Franklin Avenue,66254,0,66254,0
BASICS,87412,2009,40.826907,-73.906947,1064 Franklin Avenue,123429,0,123429,0
BASICS,87412,2010,40.826907,-73.906947,1064 Franklin Avenue,11160,0,11160,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2005,40.595575,-73.754663,20-02 Seagirt Blvd,88,67,21,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2006,40.595575,-73.754663,20-02 Seagirt Blvd,94,74,20,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2007,40.595575,-73.754663,20-02 Seagirt Blvd,439,340,98,1
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2008,40.595575,-73.754663,20-02 Seagirt Blvd,383,291,92,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2009,40.595575,-73.754663,20-02 Seagirt Blvd,506,391,115,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2010,40.595575,-73.754663,20-02 Seagirt Blvd,249,162,87,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2011,40.595575,-73.754663,20-02 Seagirt Blvd,422,309,113,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2012,40.595575,-73.754663,20-02 Seagirt Blvd,641,480,161,0
JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES (TRANSITION CENTER),84517,2013,40.595575,-73.754663,20-02 Seagirt Blvd,393,287,106,0
The Other Place / Goddard-Riverside/TOP 647,84959,2005,40.789745,-73.969297,647 Columbus Ave,273,0,273,0
The Other Place / Goddard-Riverside/TOP 647,84959,2006,40.789745,-73.969297,647 Columbus Ave,1433,0,1433,0
The Other Place / Goddard-Riverside/TOP 647,84959,2007,40.789745,-73.969297,647 Columbus Ave,3279,0,3279,0
The Other Place / Goddard-Riverside/TOP 647,84959,2008,40.789745,-73.969297,647 Columbus Ave,2572,0,2572,0
The Other Place / Goddard-Riverside/TOP 647,84959,2009,40.789745,-73.969297,647 Columbus Ave,2667,0,2667,0
The Other Place / Goddard-Riverside/TOP 647,84959,2010,40.789745,-73.969297,647 Columbus Ave,2685,0,2685,0
The Other Place / Goddard-Riverside/TOP 647,84959,2011,40.789745,-73.969297,647 Columbus Ave,5686,0,5686,0
The Other Place / Goddard-Riverside/TOP 647,84959,2012,40.789745,-73.969297,647 Columbus Ave,2513,0,2513,0
The Other Place / Goddard-Riverside/TOP 647,84959,2013,40.789745,-73.969297,647 Columbus Ave,2688,0,2688,0
The Other Place / Goddard-Riverside/TOP 647,84959,2014,40.789745,-73.969297,647 Columbus Ave,2689,0,2689,0
The Other Place / Goddard-Riverside/TOP 647,84959,2015,40.789745,-73.969297,647 Columbus Ave,2407,0,2407,0
The Other Place / Goddard-Riverside/TOP 647,84959,2016,40.789745,-73.969297,647 Columbus Ave,550,0,550,0
Grace Christian Church,82348,2005,40.6567913,-73.8940006,434 Dewitt Avenue,1933,93,1426,414
Grace Christian Church,82348,2006,40.6567913,-73.8940006,434 Dewitt Avenue,997,0,804,193
Mosdoth Daycare Center,84875,2005,40.662317,-73.947325,420 /Lefferts Avenue,190,150,40,0
Mosdoth Daycare Center,84875,2006,40.662317,-73.947325,420 /Lefferts Avenue,380,300,80,0
Mosdoth Daycare Center,84875,2007,40.662317,-73.947325,420 /Lefferts Avenue,2280,1800,480,0
Mosdoth Daycare Center,84875,2008,40.662317,-73.947325,420 /Lefferts Avenue,2280,1800,480,0
Throggs Neck Child Care Center,84840,2005,40.820349,-73.822714,461 Swinton Avenue,9797,8571,1226,0
Throggs Neck Child Care Center,84840,2006,40.820349,-73.822714,461 Swinton Avenue,35251,27936,7315,0
Throggs Neck Child Care Center,84840,2007,40.820349,-73.822714,461 Swinton Avenue,41890,34933,6957,0
Throggs Neck Child Care Center,84840,2008,40.820349,-73.822714,461 Swinton Avenue,48553,40997,7556,0
Throggs Neck Child Care Center,84840,2009,40.820349,-73.822714,461 Swinton Avenue,66493,59605,6888,0
Throggs Neck Child Care Center,84840,2010,40.820349,-73.822714,461 Swinton Avenue,39653,32137,7516,0
Throggs Neck Child Care Center,84840,2011,40.820349,-73.822714,461 Swinton Avenue,35740,28450,7290,0
Throggs Neck Child Care Center,84840,2012,40.820349,-73.822714,461 Swinton Avenue,29806,23763,6043,0
St. Michael's Church,80996,2005,40.7591298,-73.8268613,136-76 41st Avenue,328,128,195,5
St. Michael's Church,80996,2006,40.7591298,-73.8268613,136-76 41st Avenue,761,293,433,35
St. Michael's Church,80996,2007,40.7591298,-73.8268613,136-76 41st Avenue,576,181,365,30
St. Michael's Church,80996,2008,40.7591298,-73.8268613,136-76 41st Avenue,779,296,418,65
St. Michael's Church,80996,2009,40.7591298,-73.8268613,136-76 41st Avenue,1290,430,808,52
St. Michael's Church,80996,2010,40.7591298,-73.8268613,136-76 41st Avenue,1801,598,1130,73
St. Michael's Church,80996,2011,40.7591298,-73.8268613,136-76 41st Avenue,1352,520,750,82
St. Michael's Church,80996,2012,40.7591298,-73.8268613,136-76 41st Avenue,1695,565,1009,121
St. Michael's Church,80996,2013,40.7591298,-73.8268613,136-76 41st Avenue,2307,750,1397,160
St. Michael's Church,80996,2014,40.7591298,-73.8268613,136-76 41st Avenue,3143,1066,1853,224
St. Michael's Church,80996,2015,40.7591298,-73.8268613,136-76 41st Avenue,3486,915,2382,189
St. Michael's Church,80996,2016,40.7591298,-73.8268613,136-76 41st Avenue,3532,883,2352,297
St. Michael's Church,80996,2017,40.7591298,-73.8268613,136-76 41st Avenue,3872,730,2335,807
Grand Central Partnership,83152,2005,40.752158,-73.974122,152 East 44th Street,269,93,154,22
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2005,40.674498,-73.941613,922 St. Marks Avenue,1359,658,559,142
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2006,40.674498,-73.941613,922 St. Marks Avenue,11691,4483,4825,2383
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2007,40.674498,-73.941613,922 St. Marks Avenue,13385,5029,5662,2694
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2008,40.674498,-73.941613,922 St. Marks Avenue,16298,5997,7285,3016
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2009,40.674498,-73.941613,922 St. Marks Avenue,16681,6134,7701,2846
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2010,40.674498,-73.941613,922 St. Marks Avenue,16682,6482,7464,2736
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2011,40.674498,-73.941613,922 St. Marks Avenue,14166,5389,6589,2188
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2012,40.674498,-73.941613,922 St. Marks Avenue,14770,5087,7030,2653
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2013,40.674498,-73.941613,922 St. Marks Avenue,17278,5562,8305,3411
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2014,40.674498,-73.941613,922 St. Marks Avenue,20628,6604,9960,4064
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2015,40.674498,-73.941613,922 St. Marks Avenue,20682,6720,9908,4054
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2016,40.674498,-73.941613,922 St. Marks Avenue,21886,6887,10596,4403
Church of God Seventh Day Pentecostal Church /Manna Ministries,84944,2017,40.674498,-73.941613,922 St. Marks Avenue,14815,3777,7599,3439
St. Luke's Parent Child Center,80762,2005,40.8053,-73.960917,411 West 114th Street,669,230,393,46
Citymeals On Wheels-RAIN Nereid Avenue,84715,2005,40.897931,-73.853783,720 Nereid Avenue,6066,0,0,6066
Citymeals On Wheels-RAIN Nereid Avenue,84715,2006,40.897931,-73.853783,720 Nereid Avenue,24406,0,0,24406
Citymeals On Wheels-RAIN Nereid Avenue,84715,2007,40.897931,-73.853783,720 Nereid Avenue,20672,0,0,20672
Citymeals On Wheels-RAIN Nereid Avenue,84715,2008,40.897931,-73.853783,720 Nereid Avenue,18788,0,0,18788
Holy Innocent Church,82905,2005,40.6442483,-73.9625621,279 East 17th Street,260,117,99,44
Holy Innocent Church,82905,2006,40.6442483,-73.9625621,279 East 17th Street,4608,1716,2190,702
Holy Innocent Church,82905,2007,40.6442483,-73.9625621,279 East 17th Street,1794,613,965,216
